SCENARIO	INSTANCE	SEC_OBJECTIVE	NUM_VEHICLES	TOTAL_TRAVEL_TIME	TOTAL_TRAVELED_DISTANCE	CONFIGURATION
A3	r203	TravelTime	2	613.333883053357	1063.89235776585	0;27;33;71;65;39;23;73;2;57;15;43;14;44;38;86;16;85;99;96;6;53;79;78;9;81;3;68;54;55;4;56;75;74;72;21;13;17;61;91;100;37;98;93;58;0;0;89;94;95;97;42;92;59;5;60;83;45;46;36;64;11;62;69;88;30;76;12;26;40;67;22;41;87;84;8;82;48;47;49;19;7;18;52;31;10;63;90;32;66;20;51;35;34;29;24;25;80;77;50;70;1;28;0
A3	r204	TravelTime	2	442.000105391462	801.22738829983	0;94;95;92;37;98;91;44;43;15;41;23;67;39;24;29;76;50;51;9;81;33;3;79;78;34;35;71;65;66;20;30;70;10;32;90;63;64;49;36;47;46;45;17;61;85;93;100;13;58;0;0;27;69;1;31;88;62;11;19;48;82;7;52;89;6;99;16;86;38;14;42;87;53;18;8;83;84;5;60;96;59;97;57;2;40;26;21;73;72;22;74;75;56;4;55;25;54;80;68;77;12;28;0
A3	r205	TravelTime	2	607.84458451005	1100.90313523549	0;28;27;52;95;92;98;14;42;15;2;72;39;67;23;75;73;21;40;53;87;44;38;86;16;61;85;99;94;6;18;84;8;46;49;10;32;20;66;35;34;50;1;70;48;60;17;91;100;93;89;13;58;0;0;59;5;83;45;82;47;36;11;63;65;71;33;29;12;76;69;31;88;62;7;19;64;90;30;51;9;81;78;79;3;26;22;41;57;43;37;96;97;74;56;4;55;25;54;24;80;68;77;0
A3	r206	TravelTime	2	518.861877862069	1000.97387834316	0;27;94;95;92;98;37;42;14;44;45;36;47;19;63;64;11;62;88;90;30;51;9;81;78;79;3;76;12;26;53;40;2;57;41;22;75;56;72;21;74;43;91;85;17;83;60;93;100;97;13;58;0;0;28;69;1;50;33;71;65;34;29;39;67;23;73;87;15;38;86;16;61;84;5;99;59;96;6;18;7;48;82;8;46;49;10;32;20;66;35;24;55;25;4;54;80;68;77;70;31;52;89;0
A3	r207	TravelTime	2	458.261797425273	900.135882530011	0;27;69;1;50;33;81;34;65;29;24;39;67;23;15;43;38;86;16;61;84;5;99;96;6;89;52;18;83;8;82;7;48;47;49;19;10;63;90;32;66;71;35;51;70;17;93;100;13;58;0;0;94;95;97;92;37;98;85;91;44;14;42;59;60;45;46;36;64;11;62;88;31;30;20;9;78;79;3;76;12;26;53;40;2;87;57;41;22;74;73;21;72;75;56;4;55;25;54;80;68;77;28;0
A3	r208	TravelTime	2	372.463159847532	736.23035657588	0;28;76;50;1;69;70;30;10;31;88;62;11;19;48;7;82;8;83;60;84;5;99;95;97;87;57;2;53;40;21;73;72;74;75;56;4;55;25;24;29;77;12;26;0;0;27;52;18;89;6;94;96;59;92;37;98;93;85;91;16;86;44;38;14;42;43;15;41;22;23;67;39;54;80;68;3;79;78;34;81;33;51;9;35;71;65;66;20;32;90;63;64;49;36;47;46;45;17;61;100;13;58;0
A3	r209	TravelTime	2	513.259688720917	960.721065784689	0;28;12;76;69;31;88;62;63;11;19;47;82;7;52;18;61;86;16;85;93;99;6;94;87;57;41;22;74;40;53;26;50;3;78;34;35;66;20;32;10;48;60;89;13;58;0;0;27;83;5;59;95;92;98;44;38;14;42;15;2;21;72;73;75;23;67;39;29;79;65;71;9;81;33;51;30;70;90;64;49;36;46;8;45;17;84;96;97;37;100;91;43;56;4;25;55;54;24;80;68;77;1;0
A3	r210	TravelTime	2	560.619067327374	1058.29601477347	0;95;92;98;15;42;88;62;11;64;36;45;61;16;44;86;38;14;87;6;99;84;60;18;8;46;47;48;19;49;63;90;32;20;66;35;34;3;68;24;55;56;74;72;4;25;54;80;77;26;58;0;0;27;69;1;30;65;71;33;29;39;67;23;75;12;76;79;78;81;9;51;50;28;53;40;21;73;22;41;2;57;43;85;5;83;82;7;10;70;31;52;94;13;97;17;91;100;37;93;59;96;89;0
A3	r211	TravelTime	2	419.667480482381	837.71743162156	0;27;69;31;88;62;7;82;19;11;64;63;90;30;51;71;65;9;81;33;78;29;79;3;76;12;53;40;58;13;87;97;59;96;99;93;37;100;91;43;41;22;74;56;4;25;55;54;24;68;80;26;0;0;28;21;73;72;75;23;67;39;2;57;15;42;14;44;38;86;16;61;85;98;92;95;94;6;89;52;18;83;60;5;84;17;45;8;46;47;36;49;48;10;70;32;20;66;35;34;77;50;1;0
A3	rc101	TravelTime	11	867.24261695884	1525.68313370358	0;65;52;59;75;86;57;77;25;0;0;63;33;28;27;29;26;32;89;0;0;83;23;21;18;19;22;49;20;48;24;0;0;42;39;36;44;40;38;41;37;35;43;0;0;72;71;61;81;94;96;54;68;0;0;64;76;51;85;84;56;66;91;0;0;14;47;15;16;11;9;87;97;58;74;0;0;45;5;2;7;6;8;46;3;1;4;0;0;69;98;88;79;73;78;10;13;17;0;0;92;95;62;67;31;30;34;50;93;80;0;0;82;12;99;90;53;55;60;100;70;0
A3	rc102	TravelTime	10	815.456239756584	1353.68649300138	0;69;98;88;79;73;78;60;2;100;70;0;0;65;64;83;99;57;86;75;58;77;82;0;0;50;34;29;27;28;30;26;31;32;89;0;0;42;39;36;44;40;38;41;37;35;43;0;0;85;63;33;76;51;84;56;66;0;0;91;92;95;62;67;71;96;81;54;72;93;94;80;0;0;61;90;53;10;13;17;12;0;0;21;23;48;18;19;22;49;20;25;24;0;0;1;3;45;5;8;7;6;46;4;55;68;0;0;14;47;15;16;11;9;87;59;97;74;52;0
A3	rc103	TravelTime	9	719.093175319735	1194.82127338345	0;81;54;72;71;67;85;51;84;56;94;96;0;0;42;39;36;44;40;38;41;37;35;43;0;0;69;98;88;79;73;78;60;55;68;70;100;0;0;64;20;23;19;49;22;24;83;66;0;0;91;92;95;62;63;89;76;18;48;21;25;77;57;0;0;90;82;14;15;11;87;59;97;75;58;74;0;0;65;52;86;99;53;9;10;13;16;17;47;12;0;0;61;1;45;3;5;8;7;6;46;4;2;0;0;50;33;32;30;27;26;28;29;31;34;93;80;0
A3	rc104	TravelTime	9	634.329347517845	1120.98277495097	0;81;61;42;44;39;38;37;35;36;40;43;0;0;92;95;33;32;30;28;26;27;29;31;34;50;0;0;68;70;1;3;5;45;8;79;73;78;55;0;0;82;52;86;57;99;87;59;97;75;58;74;0;0;47;17;16;15;11;10;9;13;14;12;0;0;90;65;83;24;49;19;23;21;48;18;77;25;0;0;80;91;56;62;67;94;93;71;72;41;54;96;0;0;69;98;88;53;60;7;6;46;4;2;100;0;0;66;64;51;89;76;63;85;84;20;22;0
A3	rc105	TravelTime	10	819.812390245958	1399.3697835362	0;52;21;48;23;18;19;22;49;20;89;0;0;61;88;6;8;46;5;4;3;1;70;100;0;0;42;39;36;44;38;40;41;37;35;43;0;0;69;11;14;9;86;57;74;58;0;0;65;83;64;51;76;85;84;95;56;66;91;0;0;90;99;53;12;10;13;17;0;0;63;33;27;29;30;28;26;32;31;34;50;80;0;0;2;45;7;73;79;78;60;55;68;0;0;92;94;62;67;71;81;54;72;96;93;0;0;98;82;47;15;16;87;59;97;75;77;25;24;0
A3	rc106	TravelTime	9	803.652611172389	1348.59152654402	0;11;14;12;53;78;73;79;60;55;68;0;0;42;44;36;39;61;81;96;94;56;66;0;0;83;64;63;85;84;51;76;89;50;54;0;0;82;2;45;5;8;7;6;46;3;1;4;0;0;65;52;23;21;18;19;49;20;22;48;74;0;0;92;33;30;31;29;27;28;26;32;34;93;91;80;0;0;47;15;16;9;59;75;97;58;77;25;24;0;0;69;98;88;90;99;57;86;87;13;10;17;0;0;95;62;67;71;72;41;38;40;37;35;43;70;100;0
A3	rc107	TravelTime	9	677.628635238204	1190.38429460642	0;65;83;64;84;51;85;63;76;89;50;56;0;0;2;6;7;8;46;5;3;1;45;4;100;0;0;14;12;15;16;17;47;73;79;78;60;55;0;0;61;42;44;40;36;35;37;38;39;43;0;0;99;52;19;23;21;18;48;49;20;22;24;0;0;95;62;31;29;27;26;28;30;34;32;33;91;80;0;0;82;9;87;59;75;97;13;11;10;0;0;92;67;71;72;93;94;81;96;54;41;70;68;0;0;69;98;88;53;90;57;86;74;58;77;25;66;0
A3	rc108	TravelTime	9	591.803577631003	1109.32530425938	0;93;71;72;42;44;43;40;36;35;37;68;0;0;92;67;63;85;84;51;20;49;19;22;24;66;0;0;100;2;6;8;46;4;45;5;3;1;70;0;0;95;62;33;32;30;28;26;27;29;31;34;50;0;0;90;53;9;10;11;12;78;60;55;0;0;65;64;76;89;18;48;21;23;25;77;83;0;0;82;99;52;57;86;87;59;97;75;58;74;0;0;61;39;38;41;81;54;96;94;56;91;80;0;0;69;98;88;7;79;73;14;47;17;16;15;13;0
A3	rc201	TravelTime	3	874.105879925309	1460.57760896462	0;92;95;63;33;28;27;29;31;30;62;67;71;61;44;40;38;41;81;94;90;6;8;46;3;55;68;96;54;43;37;35;93;91;80;0;0;42;36;39;72;45;5;2;83;64;52;82;69;98;88;7;79;73;78;53;99;57;86;87;9;10;74;97;13;17;60;4;1;70;100;0;0;65;59;47;14;12;11;15;16;75;23;21;19;18;76;85;84;51;49;22;20;66;56;34;50;32;26;89;48;24;25;77;58;0
A3	rc202	TravelTime	3	730.22112179181	1232.81207548519	0;92;95;85;63;33;31;29;27;26;28;30;34;50;62;67;71;96;81;41;38;40;43;37;35;72;54;68;55;100;70;0;0;65;82;12;14;11;47;15;16;73;88;98;99;52;86;87;9;53;78;79;7;6;8;46;4;60;17;13;75;58;77;25;83;0;0;2;45;5;3;1;42;39;36;44;61;69;64;23;21;48;18;19;76;51;84;91;90;57;22;20;49;56;66;10;97;59;74;24;89;32;93;94;80;0
A3	rc203	TravelTime	2	689.041049584074	1139.00168710542	0;61;37;36;39;42;1;45;46;7;60;16;15;11;88;69;90;64;44;40;38;41;6;8;79;73;78;53;98;55;68;54;71;72;35;43;3;5;4;2;100;70;81;96;93;94;80;0;0;65;91;92;95;50;34;31;29;27;26;28;33;32;30;67;62;76;23;75;97;59;87;9;99;52;57;24;22;49;84;85;63;89;51;56;66;82;10;12;14;47;17;13;86;74;58;77;25;21;48;18;19;20;83;0
A3	rc204	TravelTime	2	493.330004354455	907.821424317936	0;80;91;92;62;50;71;72;41;42;44;43;40;36;35;37;38;39;54;94;67;95;56;66;64;84;85;63;33;32;30;28;26;27;29;31;34;93;96;81;61;68;55;98;88;4;70;100;0;0;90;69;82;11;15;52;57;23;21;48;18;89;76;51;99;87;9;10;53;60;79;8;46;45;5;3;1;2;6;7;73;78;12;14;47;17;16;13;86;74;59;97;75;58;77;25;19;49;20;22;24;83;65;0
A3	rc205	TravelTime	3	747.864329977264	1337.21623936561	0;69;12;14;47;16;15;11;86;52;99;82;88;78;73;79;7;6;8;46;4;3;1;43;35;37;70;100;0;0;92;95;85;63;33;28;27;29;31;30;72;44;40;38;41;61;81;94;84;51;22;20;49;24;48;89;26;32;34;50;93;80;0;0;65;98;2;45;5;42;39;36;71;62;64;83;19;23;21;18;76;67;90;53;9;87;59;75;97;10;57;66;56;91;96;54;68;55;60;17;13;74;25;77;58;0
A3	rc206	TravelTime	3	553.769313442902	1153.66907914289	0;71;72;36;39;42;5;45;2;90;82;53;9;11;12;78;73;79;7;6;8;46;4;3;1;60;17;10;13;97;58;77;74;0;0;65;83;64;92;95;62;63;76;33;30;28;27;29;31;67;94;81;61;41;44;40;38;37;35;43;54;96;93;68;70;100;55;0;0;69;98;88;14;47;16;15;59;75;87;86;52;99;57;23;21;18;19;49;22;20;51;85;84;56;50;34;32;26;89;48;25;24;66;91;80;0
A3	rc207	TravelTime	2	619.528764027425	1115.45539383637	0;92;95;62;63;33;30;28;27;29;31;71;72;41;38;40;44;42;61;2;45;5;7;79;73;17;16;15;13;9;87;86;57;22;20;49;89;26;32;34;50;93;96;43;37;36;35;39;54;68;70;100;55;0;0;65;82;98;47;14;12;11;59;75;52;99;83;64;19;23;21;18;76;51;85;84;67;94;81;90;69;53;88;6;8;46;4;3;1;60;78;10;97;74;58;77;25;48;24;66;56;91;80;0
A3	rc208	TravelTime	2	482.27308655006	894.464367830546	0;92;95;67;62;31;29;27;28;30;33;85;63;76;51;84;64;83;99;52;57;22;49;19;18;48;21;23;25;77;58;75;97;59;87;74;86;9;10;13;17;60;46;4;3;1;70;100;55;68;0;0;65;82;11;15;16;47;14;12;78;73;79;7;6;8;5;45;2;88;53;98;69;90;61;81;93;71;72;41;42;44;43;40;36;35;37;38;39;54;96;94;50;34;32;26;89;20;24;66;56;91;80;0
B1	c101	TravelTime	10	679.053971659716	829.69788832442	0;20;24;25;27;29;30;28;26;23;22;21;0;0;67;65;63;62;74;72;61;64;68;66;69;0;0;43;42;41;40;44;46;45;48;51;50;52;49;47;0;0;13;17;18;19;15;16;14;12;0;0;57;55;54;53;56;58;60;59;0;0;81;78;76;71;70;73;77;79;80;0;0;32;33;31;35;37;38;39;36;34;0;0;98;96;95;94;92;93;97;100;99;1;0;0;90;87;86;83;82;84;85;88;89;91;0;0;5;3;7;8;10;11;9;6;4;2;75;0
B1	c102	TravelTime	10	669.245781565325	841.29994123912	0;95;94;92;93;97;100;99;96;98;0;0;67;65;63;62;74;72;61;64;68;66;69;0;0;5;3;7;8;10;11;9;6;4;2;1;75;0;0;90;87;86;84;85;88;89;91;0;0;13;17;18;19;15;16;14;12;0;0;32;33;31;35;37;38;39;36;34;0;0;81;78;76;71;70;73;77;79;80;82;83;0;0;20;24;25;27;29;30;28;26;23;22;21;0;0;57;55;54;53;56;58;60;59;0;0;43;42;41;40;44;46;45;48;51;50;52;49;47;0
B1	c103	TravelTime	10	657.568701020626	864.888947186617	0;43;42;41;40;44;46;45;48;51;50;52;49;47;0;0;13;17;15;12;14;16;19;18;26;0;0;95;94;92;93;97;100;99;96;98;0;0;20;24;25;27;29;30;28;23;22;21;0;0;5;3;7;8;10;11;9;6;4;2;1;75;0;0;33;35;37;38;39;36;34;32;31;0;0;67;78;76;71;70;73;77;79;80;81;82;83;0;0;63;65;62;74;72;61;64;68;66;69;0;0;57;55;54;53;56;58;60;59;0;0;86;87;84;85;88;89;91;90;0
B1	c104	TravelTime	10	618.226683085138	856.51814821757	0;90;87;86;84;83;82;85;88;89;91;0;0;43;42;41;40;44;45;46;48;51;50;52;49;47;0;0;13;15;17;18;19;16;14;12;10;0;0;5;3;7;8;11;9;6;4;2;1;75;0;0;67;63;62;74;72;61;64;68;69;66;65;0;0;20;24;25;27;29;30;28;26;23;22;21;0;0;81;78;76;77;79;73;70;71;80;0;0;95;94;92;93;97;100;99;96;98;0;0;31;35;37;38;39;36;34;33;32;0;0;55;53;58;60;56;54;57;59;0
B1	c105	TravelTime	10	684.173528412731	828.936866942834	0;90;87;86;83;82;84;85;88;89;91;0;0;98;96;95;94;92;93;97;100;99;0;0;43;42;41;40;44;46;45;48;51;50;52;49;47;0;0;20;24;25;27;29;30;28;26;23;22;21;0;0;57;55;54;53;56;58;60;59;0;0;67;65;63;62;74;72;61;64;68;66;69;0;0;32;33;31;35;37;38;39;36;34;0;0;81;78;76;71;70;73;77;79;80;0;0;5;3;7;8;10;11;9;6;4;2;1;75;0;0;13;17;18;19;15;16;14;12;0
B1	c106	TravelTime	10	670.99127415974	833.791956414769	0;32;33;31;35;37;38;39;36;34;0;0;98;96;95;94;93;92;97;100;99;1;0;0;90;87;86;83;82;84;85;88;89;91;0;0;43;42;41;40;44;46;45;48;51;50;52;49;47;0;0;57;55;54;53;56;58;60;59;0;0;67;81;78;76;71;70;73;77;79;80;0;0;65;63;62;74;72;61;64;68;66;69;0;0;5;3;7;8;10;11;9;6;4;2;75;0;0;13;17;18;19;15;16;14;12;0;0;20;24;25;27;29;30;28;26;23;22;21;0
B1	c107	TravelTime	10	674.432095991454	835.282070855734	0;43;42;41;40;44;46;45;48;51;50;52;49;47;0;0;20;24;25;27;29;30;28;26;23;22;21;0;0;5;3;7;8;10;11;9;6;4;2;1;75;0;0;67;65;63;62;74;72;61;64;68;66;69;0;0;90;86;83;82;84;85;88;89;91;0;0;57;55;54;53;56;58;60;59;0;0;32;33;31;35;37;38;39;36;34;0;0;87;81;78;76;71;70;73;77;79;80;0;0;13;17;18;19;15;16;14;12;0;0;98;96;95;94;92;93;97;100;99;0
B1	c108	TravelTime	10	671.009309225266	845.843889304105	0;5;3;7;8;10;11;9;6;4;2;75;0;0;67;65;87;86;83;82;84;85;88;89;91;0;0;63;62;74;72;61;64;68;69;66;0;0;43;42;41;40;44;45;46;48;51;50;52;49;47;0;0;57;55;54;53;56;58;60;59;0;0;20;24;25;27;29;30;28;26;23;22;21;0;0;90;81;78;76;71;70;73;77;79;80;0;0;32;33;31;35;37;38;39;36;34;0;0;98;96;95;94;93;92;97;100;99;1;0;0;13;17;18;19;15;16;14;12;0
B1	c109	TravelTime	10	666.893101784929	835.263377877518	0;43;42;41;40;44;45;46;48;51;50;52;49;47;0;0;20;24;25;27;29;30;28;26;23;22;21;0;0;5;3;7;8;10;11;9;6;4;2;1;75;0;0;57;55;54;53;56;58;60;59;0;0;90;87;81;78;76;71;70;73;77;79;80;0;0;13;17;18;19;15;16;14;12;0;0;98;96;95;94;92;93;97;100;99;0;0;32;33;31;35;37;38;39;36;34;0;0;67;65;63;62;74;72;61;64;68;66;69;0;0;86;83;82;84;85;88;89;91;0
B1	c201	TravelTime	3	489.883313136692	591.556556671502	0;93;5;75;2;1;99;100;97;92;94;95;98;7;3;4;89;91;88;84;86;83;82;85;76;71;70;73;80;79;81;78;77;96;87;90;0;0;20;22;24;27;30;29;6;32;33;31;35;37;38;39;36;34;28;26;23;18;19;16;14;12;15;17;13;25;9;11;10;8;21;0;0;67;63;62;74;72;61;64;66;69;68;65;49;55;54;53;56;58;60;59;57;40;44;46;45;51;50;52;47;43;42;41;48;0
B1	c202	TravelTime	3	489.883313136692	591.556556671501	0;67;63;62;74;72;61;64;66;69;68;65;49;55;54;53;56;58;60;59;57;40;44;46;45;51;50;52;47;43;42;41;48;0;0;20;22;24;27;30;29;6;32;33;31;35;37;38;39;36;34;28;26;23;18;19;16;14;12;15;17;13;25;9;11;10;8;21;0;0;93;5;75;2;1;99;100;97;92;94;95;98;7;3;4;89;91;88;84;86;83;82;85;76;71;70;73;80;79;81;78;77;96;87;90;0
B1	c203	TravelTime	3	487.330366452808	588.875962653424	0;67;63;62;74;72;61;64;66;69;68;65;49;55;54;53;56;58;60;59;57;40;44;46;45;51;50;52;47;43;42;41;48;0;0;93;5;75;2;1;99;100;97;92;94;95;98;7;3;4;89;91;88;86;84;83;82;85;76;71;70;73;80;79;81;78;77;96;87;90;0;0;20;22;24;27;30;29;6;32;33;31;35;37;38;39;36;34;28;26;23;18;19;16;14;12;15;17;13;25;9;11;10;8;21;0
B1	c204	TravelTime	3	485.315790495892	588.724134239349	0;93;5;75;2;1;99;100;97;92;94;95;98;7;3;4;89;91;88;86;84;83;82;85;76;71;70;73;79;80;81;78;77;96;87;90;0;0;20;22;24;27;30;29;6;32;33;31;35;37;38;39;36;34;28;26;23;17;18;19;16;14;12;15;13;25;9;11;10;8;21;0;0;67;63;62;74;72;61;64;66;69;68;65;49;55;54;53;56;58;60;59;57;40;44;46;41;42;45;51;50;52;47;43;48;0
B1	c205	TravelTime	3	486.612313181307	589.888472579247	0;93;5;75;2;1;99;100;97;92;94;95;98;7;3;4;89;91;88;86;84;83;82;85;76;71;70;73;79;80;81;78;77;96;87;90;0;0;20;22;24;27;30;29;6;32;33;31;35;37;38;39;36;34;28;26;23;18;19;16;14;12;15;17;13;25;9;11;10;8;21;0;0;67;63;62;74;72;61;64;66;69;68;65;49;55;54;53;56;58;60;59;57;40;44;46;45;51;50;52;47;43;42;41;48;0
B1	c206	TravelTime	3	485.768635881305	591.650336459088	0;67;63;62;74;72;61;64;66;69;68;65;49;55;54;53;56;58;60;59;57;40;44;46;45;51;50;52;47;43;42;41;48;0;0;20;22;24;27;30;29;6;32;33;31;35;37;38;39;36;34;28;26;23;18;19;15;16;14;12;13;17;25;9;11;10;8;21;0;0;93;5;75;2;1;99;100;97;92;94;95;98;7;3;4;89;91;88;86;84;83;82;85;76;71;70;73;79;80;81;78;77;96;87;90;0
B1	c207	TravelTime	3	484.095793585901	589.681945242905	0;93;5;75;2;1;99;100;97;92;94;95;98;7;3;4;89;91;88;86;84;83;82;85;76;71;70;73;79;80;81;78;77;96;87;90;0;0;67;63;62;74;72;61;64;66;69;68;65;49;55;54;53;56;58;60;59;57;40;44;46;45;51;50;52;47;43;42;41;48;0;0;20;22;24;27;30;29;6;32;33;31;35;37;38;39;36;34;28;26;23;17;18;19;16;14;12;15;13;25;9;11;10;8;21;0
B1	c208	TravelTime	3	480.796057229643	589.719424474092	0;93;5;75;2;1;99;100;97;92;94;95;98;7;3;4;89;91;88;86;84;83;82;85;76;71;70;73;79;80;81;78;77;96;87;90;0;0;20;22;24;27;30;29;6;32;33;31;35;37;38;39;36;34;28;26;23;18;17;19;16;14;12;15;13;25;9;11;10;8;21;0;0;67;63;62;74;72;61;64;66;69;68;65;49;55;54;53;56;58;60;59;57;40;44;46;45;51;50;52;47;43;42;41;48;0
B1	r101	TravelTime	18	1363.17975400112	1633.5968245256	0;52;99;94;96;0;0;42;15;87;57;97;13;0;0;27;69;76;79;3;54;24;0;0;28;12;40;53;26;0;0;92;14;44;38;43;91;100;0;0;2;21;73;41;56;4;0;0;63;64;49;48;0;0;31;88;7;10;0;0;95;98;16;86;37;93;0;0;59;5;83;61;85;84;60;89;0;0;65;71;81;50;68;80;0;0;62;11;90;20;32;70;0;0;39;23;67;55;25;0;0;36;47;19;8;46;17;0;0;30;51;9;66;1;0;0;72;75;22;74;58;0;0;33;29;78;34;35;77;0;0;45;82;18;6;0
B1	r102	TravelTime	17	1205.7917727993	1485.49256665247	0;92;98;16;86;91;85;93;59;0;0;27;69;88;6;0;0;94;96;99;57;2;58;0;0;50;33;29;78;34;35;3;77;0;0;62;11;90;10;70;0;0;39;23;67;55;4;25;26;0;0;63;64;49;48;7;52;0;0;30;51;9;66;1;0;0;82;36;47;19;8;46;17;5;0;0;65;71;81;20;32;31;0;0;40;53;0;0;18;84;60;89;0;0;73;22;56;75;74;21;0;0;95;14;44;38;43;100;37;0;0;83;45;61;87;97;13;0;0;28;76;79;68;80;0;0;42;15;41;72;54;24;12;0
B1	r103	TravelTime	13	1015.25111782474	1284.2696976633	0;94;95;97;87;13;58;0;0;83;45;60;99;6;0;0;20;65;71;78;34;35;81;51;1;0;0;46;36;64;49;47;48;82;18;89;0;0;50;33;3;76;79;10;70;0;0;21;39;23;67;55;24;29;80;0;0;92;37;14;44;38;86;16;91;100;98;0;0;7;19;11;8;17;61;85;96;0;0;27;69;30;9;66;32;90;63;31;0;0;57;42;43;15;41;75;56;4;25;54;26;0;0;2;22;74;72;73;0;0;40;53;12;68;77;28;0;0;52;62;88;84;5;93;59;0
B1	r104	TravelTime	9	770.904100194378	968.606487762821	0;92;37;14;44;38;86;16;61;85;91;100;98;0;0;33;81;78;34;35;9;71;65;66;20;51;0;0;26;72;75;56;23;67;39;55;4;25;54;0;0;42;43;15;57;87;97;95;94;13;58;0;0;18;7;48;82;8;46;36;47;19;88;52;0;0;6;96;59;93;99;84;17;45;83;60;5;89;0;0;31;70;10;62;11;49;64;63;90;32;30;27;0;0;28;50;1;69;76;79;3;29;24;80;68;77;12;0;0;53;40;21;73;74;22;41;2;0
B1	r105	TravelTime	13	1195.89688006833	1428.3990451548	0;28;12;40;53;94;26;0;0;95;2;15;57;87;43;74;58;0;0;5;83;82;18;99;6;96;97;13;0;0;63;64;11;90;10;32;70;0;0;42;14;44;38;86;37;100;91;93;0;0;31;62;88;7;8;46;17;0;0;33;29;76;79;78;34;35;77;0;0;27;52;69;30;51;20;66;1;0;0;65;71;9;81;3;50;68;80;0;0;72;39;23;67;55;54;24;0;0;45;47;36;19;49;48;0;0;21;73;75;22;41;56;4;25;0;0;59;92;98;16;61;85;84;60;89;0
B1	r106	TravelTime	12	1013.950536069	1240.18996095886	0;2;15;57;87;97;13;58;0;0;73;41;22;75;56;74;72;21;0;0;50;33;65;71;51;9;35;34;3;77;0;0;5;45;18;8;84;17;85;93;96;0;0;28;29;79;81;78;68;24;80;12;0;0;82;48;36;47;19;49;46;83;60;89;0;0;52;7;62;88;30;20;66;32;1;0;0;42;14;44;38;86;43;100;37;59;94;0;0;95;92;98;91;16;61;99;6;0;0;39;23;67;55;54;4;25;26;0;0;31;63;64;11;90;10;70;0;0;27;69;76;40;53;0
B1	r107	TravelTime	10	851.987382823306	1059.91453819852	0;26;54;39;23;67;55;4;25;24;0;0;81;65;71;9;20;66;35;34;77;28;0;0;50;33;51;30;88;31;10;63;90;32;70;1;0;0;40;53;0;0;52;7;62;11;64;49;19;47;48;82;18;0;0;2;57;42;43;15;41;22;75;56;74;72;73;21;0;0;60;5;44;14;38;86;16;91;100;37;98;96;0;0;94;95;97;92;59;99;6;87;13;58;0;0;27;69;76;3;79;78;29;68;80;12;0;0;83;45;46;36;8;84;17;61;85;93;89;0
B1	r108	TravelTime	9	749.087574832309	932.138567655494	0;52;7;48;82;8;46;47;36;49;19;88;0;0;2;57;43;15;41;22;75;74;72;73;21;40;0;0;94;59;92;37;98;93;99;5;84;17;45;83;60;18;89;0;0;33;81;78;34;35;9;71;65;66;20;51;0;0;42;14;44;38;86;16;61;85;91;100;96;6;0;0;53;87;97;95;13;58;0;0;26;56;23;67;39;55;4;25;54;12;0;0;31;10;62;11;64;63;90;32;30;70;1;0;0;27;69;50;76;3;79;29;24;80;68;77;28;0
B1	r109	TravelTime	11	976.282674063517	1186.19483049258	0;31;11;64;63;90;10;50;1;0;0;27;69;62;19;47;36;49;46;48;0;0;72;75;23;67;39;25;55;54;24;80;0;0;83;5;61;85;98;99;94;6;96;97;13;0;0;59;92;42;15;57;87;53;0;0;2;40;21;73;22;41;74;56;4;58;0;0;45;82;7;18;8;84;17;60;89;0;0;95;14;44;16;86;38;43;37;100;91;93;0;0;28;12;76;29;79;3;68;26;0;0;33;9;71;65;66;20;32;70;0;0;52;88;30;51;81;78;34;35;77;0
B1	r110	TravelTime	10	906.400230658112	1115.77154041907	0;2;41;57;87;40;53;26;0;0;28;12;76;79;29;24;54;55;25;4;0;0;27;88;19;47;36;49;64;11;48;89;0;0;33;71;35;34;78;3;50;77;68;80;0;0;52;82;7;62;63;90;32;10;70;0;0;95;98;61;85;94;6;96;97;37;100;91;93;0;0;21;72;73;22;75;23;67;39;56;74;58;0;0;59;99;5;84;83;18;8;46;45;17;60;0;0;69;31;30;51;81;9;20;66;65;1;0;0;92;14;44;16;86;38;43;15;42;13;0
B1	r111	TravelTime	10	892.964645349052	1091.02708976799	0;52;18;45;8;84;17;83;60;5;93;96;0;0;95;42;14;44;38;86;16;91;100;37;98;59;0;0;28;12;76;53;40;73;74;72;21;0;0;92;85;61;99;97;87;6;94;13;58;0;0;75;23;67;39;55;25;24;80;0;0;2;57;15;43;41;22;56;4;54;26;0;0;7;19;64;49;36;46;47;48;82;89;0;0;31;88;62;11;63;10;90;32;20;70;0;0;27;69;30;65;66;71;35;34;50;0;0;1;51;81;33;79;9;78;29;68;3;77;0
B1	r112	TravelTime	9	772.643586403884	956.930291136185	0;62;64;49;36;47;46;8;45;17;60;0;0;27;88;7;82;48;19;11;63;90;32;10;70;0;0;95;98;61;16;86;38;14;44;91;100;37;93;0;0;52;18;83;84;5;85;99;94;6;89;0;0;28;76;33;81;79;78;34;29;24;55;25;54;0;0;2;41;22;74;72;75;56;23;67;39;4;0;0;53;40;26;12;80;68;77;3;50;0;0;69;31;30;51;9;35;71;65;66;20;1;0;0;21;73;57;15;43;42;87;97;92;59;96;13;58;0
